Data          Hora     Temp_atual   Temp_med   Temp_min   Temp_max   Umi_atual   Umi_med   Umi_min   Umi_max
2024-10-14   11:42:21   27.11°C     26.77°C     25.23°C   30.80°C    58.03RH    59.00RH    53.84RH   76.09RH
2024-10-14   11:42:27   27.09°C     26.78°C     25.23°C   30.80°C    58.03RH    59.00RH    53.84RH   76.09RH
2024-10-14   11:42:33   27.09°C     26.78°C     25.23°C   30.80°C    58.03RH    59.00RH    53.84RH   76.09RH
2024-10-14   11:42:39   27.11°C     26.78°C     25.23°C   30.80°C    58.02RH    59.00RH    53.84RH   76.09RH
2024-10-14   11:42:45   27.11°C     26.78°C     25.23°C   30.80°C    58.01RH    59.00RH    53.84RH   76.09RH
2024-10-14   11:42:51   27.11°C     26.78°C     25.23°C   30.80°C    58.05RH    59.00RH    53.84RH   76.09RH
2024-10-14   11:42:57   27.09°C     26.78°C     25.23°C   30.80°C    58.05RH    59.00RH    53.84RH   76.09RH
2024-10-14   11:43:03   27.06°C     26.78°C     25.23°C   30.80°C    57.96RH    58.99RH    53.84RH   76.09RH
2024-10-14   11:43:09   27.11°C     26.78°C     25.23°C   30.80°C    57.93RH    58.99RH    53.84RH   76.09RH
2024-10-14   11:43:15   27.08°C     26.78°C     25.23°C   30.80°C    57.90RH    58.99RH    53.84RH   76.09RH
2024-10-14   11:43:21   27.08°C     26.78°C     25.23°C   30.80°C    57.98RH    58.99RH    53.84RH   76.09RH
2024-10-14   11:43:27   27.06°C     26.78°C     25.23°C   30.80°C    57.93RH    58.99RH    53.84RH   76.09RH
2024-10-14   11:43:34   27.08°C     26.78°C     25.23°C   30.80°C    57.96RH    58.99RH    53.84RH   76.09RH
2024-10-14   11:43:40   27.08°C     26.78°C     25.23°C   30.80°C    57.96RH    58.99RH    53.84RH   76.09RH
2024-10-14   11:43:46   27.09°C     26.78°C     25.23°C   30.80°C    57.95RH    58.99RH    53.84RH   76.09RH
2024-10-14   11:43:52   27.08°C     26.78°C     25.23°C   30.80°C    57.97RH    58.99RH    53.84RH   76.09RH
2024-10-14   11:43:58   27.09°C     26.78°C     25.23°C   30.80°C    57.98RH    58.99RH    53.84RH   76.09RH
2024-10-14   11:44:04   27.08°C     26.78°C     25.23°C   30.80°C    57.95RH    58.98RH    53.84RH   76.09RH
2024-10-14   11:44:10   27.08°C     26.78°C     25.23°C   30.80°C    57.99RH    58.98RH    53.84RH   76.09RH
2024-10-14   11:44:16   27.11°C     26.78°C     25.23°C   30.80°C    57.99RH    58.98RH    53.84RH   76.09RH
2024-10-14   11:44:22   27.06°C     26.78°C     25.23°C   30.80°C    57.99RH    58.98RH    53.84RH   76.09RH
2024-10-14   11:44:28   27.06°C     26.78°C     25.23°C   30.80°C    57.99RH    58.98RH    53.84RH   76.09RH
2024-10-14   11:44:34   27.08°C     26.78°C     25.23°C   30.80°C    58.00RH    58.98RH    53.84RH   76.09RH
2024-10-14   11:44:40   27.06°C     26.78°C     25.23°C   30.80°C    57.99RH    58.98RH    53.84RH   76.09RH
2024-10-14   11:44:46   27.08°C     26.78°C     25.23°C   30.80°C    57.96RH    58.98RH    53.84RH   76.09RH
2024-10-14   11:44:52   27.06°C     26.78°C     25.23°C   30.80°C    57.99RH    58.98RH    53.84RH   76.09RH
2024-10-14   11:44:58   27.06°C     26.78°C     25.23°C   30.80°C    57.99RH    58.98RH    53.84RH   76.09RH
2024-10-14   11:45:04   27.09°C     26.78°C     25.23°C   30.80°C    58.01RH    58.98RH    53.84RH   76.09RH
2024-10-14   11:45:10   27.06°C     26.78°C     25.23°C   30.80°C    57.99RH    58.97RH    53.84RH   76.09RH
2024-10-14   11:45:16   27.08°C     26.78°C     25.23°C   30.80°C    58.00RH    58.97RH    53.84RH   76.09RH
2024-10-14   11:45:22   27.06°C     26.78°C     25.23°C   30.80°C    58.00RH    58.97RH    53.84RH   76.09RH
2024-10-14   11:45:28   27.06°C     26.78°C     25.23°C   30.80°C    58.03RH    58.97RH    53.84RH   76.09RH
2024-10-14   11:45:34   27.06°C     26.78°C     25.23°C   30.80°C    57.98RH    58.97RH    53.84RH   76.09RH
2024-10-14   11:45:41   27.08°C     26.78°C     25.23°C   30.80°C    58.04RH    58.97RH    53.84RH   76.09RH
2024-10-14   11:45:47   27.08°C     26.78°C     25.23°C   30.80°C    58.05RH    58.97RH    53.84RH   76.09RH
2024-10-14   11:45:53   27.06°C     26.78°C     25.23°C   30.80°C    58.05RH    58.97RH    53.84RH   76.09RH
2024-10-14   11:45:59   27.06°C     26.79°C     25.23°C   30.80°C    58.06RH    58.97RH    53.84RH   76.09RH
2024-10-14   11:46:05   27.06°C     26.79°C     25.23°C   30.80°C    58.00RH    58.97RH    53.84RH   76.09RH
2024-10-14   11:46:11   27.08°C     26.79°C     25.23°C   30.80°C    58.03RH    58.97RH    53.84RH   76.09RH
2024-10-14   11:46:17   27.09°C     26.79°C     25.23°C   30.80°C    58.03RH    58.96RH    53.84RH   76.09RH
2024-10-14   11:46:23   27.09°C     26.79°C     25.23°C   30.80°C    58.00RH    58.96RH    53.84RH   76.09RH
2024-10-14   11:46:29   27.08°C     26.79°C     25.23°C   30.80°C    58.00RH    58.96RH    53.84RH   76.09RH
2024-10-14   11:46:35   27.06°C     26.79°C     25.23°C   30.80°C    57.95RH    58.96RH    53.84RH   76.09RH
2024-10-14   11:46:41   27.08°C     26.79°C     25.23°C   30.80°C    57.99RH    58.96RH    53.84RH   76.09RH
2024-10-14   11:46:47   27.06°C     26.79°C     25.23°C   30.80°C    57.94RH    58.96RH    53.84RH   76.09RH
2024-10-14   11:46:53   27.08°C     26.79°C     25.23°C   30.80°C    57.96RH    58.96RH    53.84RH   76.09RH
2024-10-14   11:46:59   27.02°C     26.79°C     25.23°C   30.80°C    57.98RH    58.96RH    53.84RH   76.09RH
2024-10-14   11:47:05   27.05°C     26.79°C     25.23°C   30.80°C    57.98RH    58.96RH    53.84RH   76.09RH
2024-10-14   11:47:11   27.06°C     26.79°C     25.23°C   30.80°C    57.99RH    58.96RH    53.84RH   76.09RH
2024-10-14   11:47:17   27.06°C     26.79°C     25.23°C   30.80°C    57.98RH    58.96RH    53.84RH   76.09RH
2024-10-14   11:47:23   27.08°C     26.79°C     25.23°C   30.80°C    58.03RH    58.95RH    53.84RH   76.09RH
2024-10-14   11:47:29   27.08°C     26.79°C     25.23°C   30.80°C    58.03RH    58.95RH    53.84RH   76.09RH
2024-10-14   11:47:35   27.08°C     26.79°C     25.23°C   30.80°C    57.99RH    58.95RH    53.84RH   76.09RH
2024-10-14   11:47:42   27.08°C     26.79°C     25.23°C   30.80°C    58.02RH    58.95RH    53.84RH   76.09RH
2024-10-14   11:47:48   27.08°C     26.79°C     25.23°C   30.80°C    58.04RH    58.95RH    53.84RH   76.09RH
2024-10-14   11:47:54   27.08°C     26.79°C     25.23°C   30.80°C    58.04RH    58.95RH    53.84RH   76.09RH
2024-10-14   11:48:00   27.06°C     26.79°C     25.23°C   30.80°C    58.05RH    58.95RH    53.84RH   76.09RH
2024-10-14   11:48:06   27.08°C     26.79°C     25.23°C   30.80°C    58.05RH    58.95RH    53.84RH   76.09RH
2024-10-14   11:48:12   27.08°C     26.79°C     25.23°C   30.80°C    58.03RH    58.95RH    53.84RH   76.09RH
2024-10-14   11:48:18   27.09°C     26.79°C     25.23°C   30.80°C    58.03RH    58.95RH    53.84RH   76.09RH
2024-10-14   11:48:24   27.08°C     26.79°C     25.23°C   30.80°C    58.02RH    58.95RH    53.84RH   76.09RH
2024-10-14   11:48:30   27.09°C     26.79°C     25.23°C   30.80°C    58.04RH    58.95RH    53.84RH   76.09RH
2024-10-14   11:48:36   27.09°C     26.79°C     25.23°C   30.80°C    58.02RH    58.94RH    53.84RH   76.09RH
2024-10-14   11:48:42   27.09°C     26.79°C     25.23°C   30.80°C    58.03RH    58.94RH    53.84RH   76.09RH
2024-10-14   11:48:48   27.09°C     26.79°C     25.23°C   30.80°C    58.00RH    58.94RH    53.84RH   76.09RH
2024-10-14   11:48:54   27.09°C     26.79°C     25.23°C   30.80°C    58.02RH    58.94RH    53.84RH   76.09RH
2024-10-14   11:49:00   27.09°C     26.79°C     25.23°C   30.80°C    57.97RH    58.94RH    53.84RH   76.09RH
2024-10-14   11:49:06   27.11°C     26.79°C     25.23°C   30.80°C    57.96RH    58.94RH    53.84RH   76.09RH
2024-10-14   11:49:12   27.11°C     26.79°C     25.23°C   30.80°C    57.97RH    58.94RH    53.84RH   76.09RH
2024-10-14   11:49:18   27.09°C     26.79°C     25.23°C   30.80°C    57.98RH    58.94RH    53.84RH   76.09RH
2024-10-14   11:49:24   27.08°C     26.79°C     25.23°C   30.80°C    57.92RH    58.94RH    53.84RH   76.09RH
2024-10-14   11:49:30   27.08°C     26.79°C     25.23°C   30.80°C    57.94RH    58.94RH    53.84RH   76.09RH
2024-10-14   11:49:36   27.11°C     26.79°C     25.23°C   30.80°C    57.93RH    58.94RH    53.84RH   76.09RH
2024-10-14   11:49:43   27.11°C     26.79°C     25.23°C   30.80°C    57.92RH    58.94RH    53.84RH   76.09RH
2024-10-14   11:49:49   27.11°C     26.80°C     25.23°C   30.80°C    57.94RH    58.93RH    53.84RH   76.09RH
2024-10-14   11:49:55   27.09°C     26.80°C     25.23°C   30.80°C    57.91RH    58.93RH    53.84RH   76.09RH
2024-10-14   11:50:01   27.11°C     26.80°C     25.23°C   30.80°C    57.90RH    58.93RH    53.84RH   76.09RH
2024-10-14   11:50:07   27.14°C     26.80°C     25.23°C   30.80°C    57.92RH    58.93RH    53.84RH   76.09RH
2024-10-14   11:50:13   27.11°C     26.80°C     25.23°C   30.80°C    57.86RH    58.93RH    53.84RH   76.09RH
2024-10-14   11:50:19   27.14°C     26.80°C     25.23°C   30.80°C    57.80RH    58.93RH    53.84RH   76.09RH
2024-10-14   11:50:25   27.12°C     26.80°C     25.23°C   30.80°C    57.78RH    58.93RH    53.84RH   76.09RH
2024-10-14   11:50:31   27.12°C     26.80°C     25.23°C   30.80°C    57.76RH    58.93RH    53.84RH   76.09RH
2024-10-14   13:04:00   27.45°C     26.80°C     25.23°C   30.80°C    57.53RH    58.93RH    53.84RH   76.09RH
2024-10-14   13:04:06   27.46°C     26.80°C     25.23°C   30.80°C    57.61RH    58.93RH    53.84RH   76.09RH
2024-10-14   13:04:12   27.48°C     26.80°C     25.23°C   30.80°C    57.63RH    58.92RH    53.84RH   76.09RH
2024-10-14   13:04:18   27.48°C     26.80°C     25.23°C   30.80°C    57.71RH    58.92RH    53.84RH   76.09RH
2024-10-14   13:04:24   27.45°C     26.80°C     25.23°C   30.80°C    57.72RH    58.92RH    53.84RH   76.09RH
2024-10-14   13:04:30   27.43°C     26.80°C     25.23°C   30.80°C    57.70RH    58.92RH    53.84RH   76.09RH
2024-10-14   13:04:36   27.42°C     26.80°C     25.23°C   30.80°C    57.75RH    58.92RH    53.84RH   76.09RH
2024-10-14   13:04:42   27.42°C     26.80°C     25.23°C   30.80°C    57.80RH    58.92RH    53.84RH   76.09RH
2024-10-14   13:04:48   27.42°C     26.80°C     25.23°C   30.80°C    57.77RH    58.92RH    53.84RH   76.09RH
2024-10-14   13:04:54   27.43°C     26.80°C     25.23°C   30.80°C    57.77RH    58.92RH    53.84RH   76.09RH
2024-10-14   13:05:00   27.43°C     26.80°C     25.23°C   30.80°C    57.76RH    58.92RH    53.84RH   76.09RH
2024-10-14   13:05:06   27.41°C     26.80°C     25.23°C   30.80°C    57.77RH    58.91RH    53.84RH   76.09RH
2024-10-14   13:05:12   27.39°C     26.80°C     25.23°C   30.80°C    57.77RH    58.91RH    53.84RH   76.09RH
2024-10-14   13:05:19   27.42°C     26.81°C     25.23°C   30.80°C    57.77RH    58.91RH    53.84RH   76.09RH
2024-10-14   13:05:25   27.41°C     26.81°C     25.23°C   30.80°C    57.76RH    58.91RH    53.84RH   76.09RH
2024-10-14   13:05:31   27.42°C     26.81°C     25.23°C   30.80°C    57.74RH    58.91RH    53.84RH   76.09RH
2024-10-14   13:05:37   27.43°C     26.81°C     25.23°C   30.80°C    57.76RH    58.91RH    53.84RH   76.09RH
2024-10-14   13:05:43   27.41°C     26.81°C     25.23°C   30.80°C    57.78RH    58.91RH    53.84RH   76.09RH
2024-10-14   13:05:49   27.39°C     26.81°C     25.23°C   30.80°C    57.75RH    58.91RH    53.84RH   76.09RH
2024-10-14   13:05:55   27.43°C     26.81°C     25.23°C   30.80°C    57.75RH    58.91RH    53.84RH   76.09RH
2024-10-14   13:06:01   27.39°C     26.81°C     25.23°C   30.80°C    57.69RH    58.91RH    53.84RH   76.09RH
2024-10-14   13:06:07   27.41°C     26.81°C     25.23°C   30.80°C    57.38RH    58.90RH    53.84RH   76.09RH
2024-10-14   13:06:13   27.42°C     26.81°C     25.23°C   30.80°C    57.03RH    58.90RH    53.84RH   76.09RH
2024-10-14   13:06:19   27.39°C     26.81°C     25.23°C   30.80°C    56.76RH    58.90RH    53.84RH   76.09RH
2024-10-14   13:06:25   27.41°C     26.81°C     25.23°C   30.80°C    56.63RH    58.90RH    53.84RH   76.09RH
2024-10-14   13:06:31   27.41°C     26.81°C     25.23°C   30.80°C    56.64RH    58.90RH    53.84RH   76.09RH
2024-10-14   13:06:37   27.41°C     26.81°C     25.23°C   30.80°C    56.71RH    58.89RH    53.84RH   76.09RH
2024-10-14   13:06:43   27.39°C     26.81°C     25.23°C   30.80°C    56.82RH    58.89RH    53.84RH   76.09RH
2024-10-14   13:06:49   27.42°C     26.81°C     25.23°C   30.80°C    56.93RH    58.89RH    53.84RH   76.09RH
2024-10-14   13:06:55   27.39°C     26.81°C     25.23°C   30.80°C    57.02RH    58.89RH    53.84RH   76.09RH
2024-10-14   13:07:01   27.41°C     26.81°C     25.23°C   30.80°C    57.12RH    58.89RH    53.84RH   76.09RH
2024-10-14   13:07:07   27.41°C     26.81°C     25.23°C   30.80°C    57.29RH    58.89RH    53.84RH   76.09RH
2024-10-14   13:07:13   27.39°C     26.81°C     25.23°C   30.80°C    57.38RH    58.89RH    53.84RH   76.09RH
2024-10-14   13:07:19   27.38°C     26.82°C     25.23°C   30.80°C    57.48RH    58.88RH    53.84RH   76.09RH
2024-10-14   13:07:26   27.39°C     26.82°C     25.23°C   30.80°C    57.52RH    58.88RH    53.84RH   76.09RH
2024-10-14   13:07:32   27.39°C     26.82°C     25.23°C   30.80°C    57.57RH    58.88RH    53.84RH   76.09RH
2024-10-14   13:07:38   27.39°C     26.82°C     25.23°C   30.80°C    57.60RH    58.88RH    53.84RH   76.09RH
2024-10-14   13:07:44   27.38°C     26.82°C     25.23°C   30.80°C    57.60RH    58.88RH    53.84RH   76.09RH
2024-10-14   13:07:50   27.41°C     26.82°C     25.23°C   30.80°C    57.60RH    58.88RH    53.84RH   76.09RH
2024-10-14   13:07:56   27.39°C     26.82°C     25.23°C   30.80°C    57.65RH    58.88RH    53.84RH   76.09RH
2024-10-14   13:08:02   27.39°C     26.82°C     25.23°C   30.80°C    57.62RH    58.88RH    53.84RH   76.09RH
2024-10-14   13:08:08   27.39°C     26.82°C     25.23°C   30.80°C    57.59RH    58.88RH    53.84RH   76.09RH
2024-10-14   13:08:14   27.41°C     26.82°C     25.23°C   30.80°C    57.58RH    58.87RH    53.84RH   76.09RH
2024-10-14   13:08:20   27.41°C     26.82°C     25.23°C   30.80°C    57.47RH    58.87RH    53.84RH   76.09RH
2024-10-14   13:08:26   27.39°C     26.82°C     25.23°C   30.80°C    57.40RH    58.87RH    53.84RH   76.09RH
2024-10-14   13:08:32   27.42°C     26.82°C     25.23°C   30.80°C    57.41RH    58.87RH    53.84RH   76.09RH
2024-10-14   13:08:38   27.42°C     26.82°C     25.23°C   30.80°C    57.35RH    58.87RH    53.84RH   76.09RH
2024-10-14   13:08:44   27.41°C     26.82°C     25.23°C   30.80°C    57.35RH    58.87RH    53.84RH   76.09RH
2024-10-14   13:08:50   27.43°C     26.82°C     25.23°C   30.80°C    57.30RH    58.87RH    53.84RH   76.09RH
2024-10-14   13:08:56   27.42°C     26.82°C     25.23°C   30.80°C    57.34RH    58.87RH    53.84RH   76.09RH
2024-10-14   13:09:02   27.42°C     26.82°C     25.23°C   30.80°C    57.38RH    58.86RH    53.84RH   76.09RH
2024-10-14   13:09:08   27.43°C     26.82°C     25.23°C   30.80°C    57.40RH    58.86RH    53.84RH   76.09RH
2024-10-14   13:09:14   27.45°C     26.82°C     25.23°C   30.80°C    57.41RH    58.86RH    53.84RH   76.09RH
2024-10-14   13:09:20   27.42°C     26.83°C     25.23°C   30.80°C    57.44RH    58.86RH    53.84RH   76.09RH
2024-10-14   13:09:26   27.43°C     26.83°C     25.23°C   30.80°C    57.38RH    58.86RH    53.84RH   76.09RH
2024-10-14   13:09:33   27.43°C     26.83°C     25.23°C   30.80°C    57.37RH    58.86RH    53.84RH   76.09RH
2024-10-14   13:09:39   27.41°C     26.83°C     25.23°C   30.80°C    57.32RH    58.86RH    53.84RH   76.09RH
2024-10-14   13:09:45   27.46°C     26.83°C     25.23°C   30.80°C    57.37RH    58.86RH    53.84RH   76.09RH
2024-10-14   13:09:51   27.45°C     26.83°C     25.23°C   30.80°C    57.34RH    58.85RH    53.84RH   76.09RH
2024-10-14   13:09:57   27.43°C     26.83°C     25.23°C   30.80°C    57.25RH    58.85RH    53.84RH   76.09RH
2024-10-14   13:10:03   27.43°C     26.83°C     25.23°C   30.80°C    57.22RH    58.85RH    53.84RH   76.09RH
2024-10-14   13:10:09   27.45°C     26.83°C     25.23°C   30.80°C    57.22RH    58.85RH    53.84RH   76.09RH
2024-10-14   13:10:15   27.45°C     26.83°C     25.23°C   30.80°C    57.16RH    58.85RH    53.84RH   76.09RH
2024-10-14   13:10:21   27.43°C     26.83°C     25.23°C   30.80°C    57.20RH    58.85RH    53.84RH   76.09RH
2024-10-14   13:10:27   27.42°C     26.83°C     25.23°C   30.80°C    57.24RH    58.85RH    53.84RH   76.09RH
2024-10-14   13:10:33   27.41°C     26.83°C     25.23°C   30.80°C    57.23RH    58.84RH    53.84RH   76.09RH
2024-10-14   13:10:39   27.42°C     26.83°C     25.23°C   30.80°C    57.23RH    58.84RH    53.84RH   76.09RH
2024-10-14   13:10:45   27.46°C     26.83°C     25.23°C   30.80°C    57.22RH    58.84RH    53.84RH   76.09RH
2024-10-14   13:10:51   27.43°C     26.83°C     25.23°C   30.80°C    57.26RH    58.84RH    53.84RH   76.09RH
2024-10-14   13:10:57   27.43°C     26.83°C     25.23°C   30.80°C    57.28RH    58.84RH    53.84RH   76.09RH
2024-10-14   13:11:03   27.43°C     26.83°C     25.23°C   30.80°C    57.21RH    58.84RH    53.84RH   76.09RH
2024-10-14   13:11:09   27.42°C     26.83°C     25.23°C   30.80°C    57.27RH    58.84RH    53.84RH   76.09RH
2024-10-14   13:11:15   27.42°C     26.84°C     25.23°C   30.80°C    57.30RH    58.84RH    53.84RH   76.09RH
2024-10-14   13:11:21   27.43°C     26.84°C     25.23°C   30.80°C    57.29RH    58.83RH    53.84RH   76.09RH
2024-10-14   13:11:27   27.43°C     26.84°C     25.23°C   30.80°C    57.27RH    58.83RH    53.84RH   76.09RH
2024-10-14   13:11:33   27.42°C     26.84°C     25.23°C   30.80°C    57.29RH    58.83RH    53.84RH   76.09RH
2024-10-14   13:11:40   27.45°C     26.84°C     25.23°C   30.80°C    57.26RH    58.83RH    53.84RH   76.09RH
2024-10-14   13:11:46   27.42°C     26.84°C     25.23°C   30.80°C    57.23RH    58.83RH    53.84RH   76.09RH
2024-10-14   13:11:52   27.43°C     26.84°C     25.23°C   30.80°C    57.21RH    58.83RH    53.84RH   76.09RH
2024-10-14   13:11:58   27.42°C     26.84°C     25.23°C   30.80°C    57.27RH    58.83RH    53.84RH   76.09RH
2024-10-14   13:12:04   27.45°C     26.84°C     25.23°C   30.80°C    57.32RH    58.82RH    53.84RH   76.09RH
2024-10-14   13:12:10   27.43°C     26.84°C     25.23°C   30.80°C    57.37RH    58.82RH    53.84RH   76.09RH
2024-10-14   13:12:16   27.46°C     26.84°C     25.23°C   30.80°C    57.37RH    58.82RH    53.84RH   76.09RH
2024-10-14   13:12:22   27.43°C     26.84°C     25.23°C   30.80°C    57.31RH    58.82RH    53.84RH   76.09RH
2024-10-14   13:12:28   27.43°C     26.84°C     25.23°C   30.80°C    57.25RH    58.82RH    53.84RH   76.09RH
2024-10-14   13:12:34   27.42°C     26.84°C     25.23°C   30.80°C    57.19RH    58.82RH    53.84RH   76.09RH
2024-10-14   13:12:40   27.43°C     26.84°C     25.23°C   30.80°C    57.14RH    58.82RH    53.84RH   76.09RH
2024-10-14   13:12:46   27.46°C     26.84°C     25.23°C   30.80°C    57.15RH    58.82RH    53.84RH   76.09RH
2024-10-14   13:12:52   27.46°C     26.84°C     25.23°C   30.80°C    57.16RH    58.81RH    53.84RH   76.09RH
