Data          Hora     Temp_atual   Temp_med   Temp_min   Temp_max   Umi_atual   Umi_med   Umi_min   Umi_max
2024-10-15   12:16:29   27.64°C     27.33°C     26.84°C   27.71°C    51.91RH    54.21RH    51.43RH   58.30RH
2024-10-15   12:16:35   27.64°C     27.33°C     26.84°C   27.71°C    51.90RH    54.21RH    51.43RH   58.30RH
2024-10-15   12:16:41   27.64°C     27.33°C     26.84°C   27.71°C    51.89RH    54.20RH    51.43RH   58.30RH
2024-10-15   12:16:47   27.64°C     27.33°C     26.84°C   27.71°C    51.83RH    54.20RH    51.43RH   58.30RH
2024-10-15   12:16:53   27.64°C     27.33°C     26.84°C   27.71°C    51.91RH    54.20RH    51.43RH   58.30RH
2024-10-15   12:16:59   27.64°C     27.33°C     26.84°C   27.71°C    52.04RH    54.20RH    51.43RH   58.30RH
2024-10-15   12:17:05   27.64°C     27.33°C     26.84°C   27.71°C    52.10RH    54.20RH    51.43RH   58.30RH
2024-10-15   12:17:11   27.66°C     27.33°C     26.84°C   27.71°C    52.12RH    54.19RH    51.43RH   58.30RH
2024-10-15   12:17:17   27.66°C     27.33°C     26.84°C   27.71°C    52.14RH    54.19RH    51.43RH   58.30RH
2024-10-15   12:17:23   27.63°C     27.33°C     26.84°C   27.71°C    52.17RH    54.19RH    51.43RH   58.30RH
2024-10-15   12:17:29   27.61°C     27.33°C     26.84°C   27.71°C    52.16RH    54.19RH    51.43RH   58.30RH
2024-10-15   12:17:35   27.64°C     27.33°C     26.84°C   27.71°C    52.19RH    54.18RH    51.43RH   58.30RH
2024-10-15   12:17:41   27.63°C     27.33°C     26.84°C   27.71°C    51.74RH    54.18RH    51.43RH   58.30RH
2024-10-15   12:17:47   27.64°C     27.33°C     26.84°C   27.71°C    51.48RH    54.18RH    51.43RH   58.30RH
2024-10-15   12:17:53   27.66°C     27.33°C     26.84°C   27.71°C    51.48RH    54.18RH    51.43RH   58.30RH
2024-10-15   12:18:00   27.63°C     27.33°C     26.84°C   27.71°C    51.56RH    54.17RH    51.43RH   58.30RH
2024-10-15   12:18:06   27.64°C     27.33°C     26.84°C   27.71°C    51.58RH    54.17RH    51.43RH   58.30RH
2024-10-15   12:18:12   27.60°C     27.33°C     26.84°C   27.71°C    51.42RH    54.17RH    51.42RH   58.30RH
2024-10-15   12:18:18   27.63°C     27.33°C     26.84°C   27.71°C    51.40RH    54.16RH    51.40RH   58.30RH
2024-10-15   12:18:24   27.61°C     27.33°C     26.84°C   27.71°C    51.57RH    54.16RH    51.40RH   58.30RH
2024-10-15   12:18:30   27.63°C     27.33°C     26.84°C   27.71°C    51.74RH    54.16RH    51.40RH   58.30RH
2024-10-15   12:18:36   27.61°C     27.33°C     26.84°C   27.71°C    51.78RH    54.16RH    51.40RH   58.30RH
2024-10-15   12:18:42   27.63°C     27.33°C     26.84°C   27.71°C    51.78RH    54.15RH    51.40RH   58.30RH
2024-10-15   12:18:48   27.63°C     27.33°C     26.84°C   27.71°C    51.86RH    54.15RH    51.40RH   58.30RH
2024-10-15   12:18:54   27.61°C     27.33°C     26.84°C   27.71°C    51.92RH    54.15RH    51.40RH   58.30RH
2024-10-15   12:19:00   27.63°C     27.33°C     26.84°C   27.71°C    51.91RH    54.15RH    51.40RH   58.30RH
2024-10-15   12:19:06   27.64°C     27.33°C     26.84°C   27.71°C    51.87RH    54.14RH    51.40RH   58.30RH
2024-10-15   12:19:12   27.63°C     27.33°C     26.84°C   27.71°C    51.93RH    54.14RH    51.40RH   58.30RH
2024-10-15   12:19:18   27.63°C     27.33°C     26.84°C   27.71°C    51.98RH    54.14RH    51.40RH   58.30RH
2024-10-15   12:19:24   27.64°C     27.33°C     26.84°C   27.71°C    52.14RH    54.14RH    51.40RH   58.30RH
2024-10-15   12:19:30   27.63°C     27.33°C     26.84°C   27.71°C    52.24RH    54.14RH    51.40RH   58.30RH
2024-10-15   12:19:36   27.63°C     27.34°C     26.84°C   27.71°C    52.26RH    54.13RH    51.40RH   58.30RH
2024-10-15   12:19:42   27.61°C     27.34°C     26.84°C   27.71°C    52.32RH    54.13RH    51.40RH   58.30RH
2024-10-15   12:19:48   27.63°C     27.34°C     26.84°C   27.71°C    52.38RH    54.13RH    51.40RH   58.30RH
2024-10-15   12:19:54   27.63°C     27.34°C     26.84°C   27.71°C    52.45RH    54.13RH    51.40RH   58.30RH
2024-10-15   12:20:00   27.64°C     27.34°C     26.84°C   27.71°C    52.41RH    54.13RH    51.40RH   58.30RH
2024-10-15   12:20:06   27.61°C     27.34°C     26.84°C   27.71°C    52.38RH    54.12RH    51.40RH   58.30RH
2024-10-15   12:20:13   27.64°C     27.34°C     26.84°C   27.71°C    52.34RH    54.12RH    51.40RH   58.30RH
2024-10-15   12:20:19   27.63°C     27.34°C     26.84°C   27.71°C    52.32RH    54.12RH    51.40RH   58.30RH
2024-10-15   12:20:25   27.64°C     27.34°C     26.84°C   27.71°C    52.29RH    54.12RH    51.40RH   58.30RH
2024-10-15   12:20:31   27.63°C     27.34°C     26.84°C   27.71°C    52.31RH    54.12RH    51.40RH   58.30RH
2024-10-15   12:20:37   27.63°C     27.34°C     26.84°C   27.71°C    52.27RH    54.11RH    51.40RH   58.30RH
2024-10-15   12:20:43   27.64°C     27.34°C     26.84°C   27.71°C    52.23RH    54.11RH    51.40RH   58.30RH
2024-10-15   12:20:49   27.63°C     27.34°C     26.84°C   27.71°C    52.23RH    54.11RH    51.40RH   58.30RH
2024-10-15   12:20:55   27.66°C     27.34°C     26.84°C   27.71°C    52.29RH    54.11RH    51.40RH   58.30RH
2024-10-15   12:21:01   27.64°C     27.34°C     26.84°C   27.71°C    52.26RH    54.11RH    51.40RH   58.30RH
2024-10-15   12:21:07   27.66°C     27.34°C     26.84°C   27.71°C    52.22RH    54.10RH    51.40RH   58.30RH
2024-10-15   12:21:13   27.66°C     27.34°C     26.84°C   27.71°C    52.10RH    54.10RH    51.40RH   58.30RH
2024-10-15   12:21:19   27.67°C     27.34°C     26.84°C   27.71°C    52.02RH    54.10RH    51.40RH   58.30RH
2024-10-15   12:21:25   27.66°C     27.34°C     26.84°C   27.71°C    51.95RH    54.10RH    51.40RH   58.30RH
2024-10-15   12:21:31   27.64°C     27.34°C     26.84°C   27.71°C    51.67RH    54.10RH    51.40RH   58.30RH
2024-10-15   12:21:37   27.67°C     27.34°C     26.84°C   27.71°C    51.45RH    54.09RH    51.40RH   58.30RH
2024-10-15   12:21:46   27.64°C     27.34°C     26.84°C   27.71°C    51.50RH    54.09RH    51.40RH   58.30RH
2024-10-15   12:21:52   27.64°C     27.34°C     26.84°C   27.71°C    51.56RH    54.09RH    51.40RH   58.30RH
2024-10-15   12:21:58   27.63°C     27.34°C     26.84°C   27.71°C    51.51RH    54.08RH    51.40RH   58.30RH
2024-10-15   12:22:05   27.63°C     27.34°C     26.84°C   27.71°C    51.41RH    54.08RH    51.40RH   58.30RH
2024-10-15   12:22:11   27.63°C     27.34°C     26.84°C   27.71°C    51.40RH    54.08RH    51.40RH   58.30RH
2024-10-15   12:22:17   27.63°C     27.34°C     26.84°C   27.71°C    51.64RH    54.08RH    51.40RH   58.30RH
2024-10-15   12:22:23   27.61°C     27.34°C     26.84°C   27.71°C    52.00RH    54.07RH    51.40RH   58.30RH
2024-10-15   12:22:29   27.61°C     27.34°C     26.84°C   27.71°C    52.26RH    54.07RH    51.40RH   58.30RH
2024-10-15   12:22:35   27.61°C     27.34°C     26.84°C   27.71°C    52.38RH    54.07RH    51.40RH   58.30RH
2024-10-15   12:22:41   27.57°C     27.34°C     26.84°C   27.71°C    52.42RH    54.07RH    51.40RH   58.30RH
2024-10-15   12:22:47   27.60°C     27.34°C     26.84°C   27.71°C    52.47RH    54.07RH    51.40RH   58.30RH
2024-10-15   12:22:53   27.57°C     27.34°C     26.84°C   27.71°C    52.49RH    54.07RH    51.40RH   58.30RH
2024-10-15   12:22:59   27.56°C     27.35°C     26.84°C   27.71°C    52.54RH    54.06RH    51.40RH   58.30RH
2024-10-15   12:23:05   27.56°C     27.35°C     26.84°C   27.71°C    52.55RH    54.06RH    51.40RH   58.30RH
2024-10-15   12:23:11   27.56°C     27.35°C     26.84°C   27.71°C    52.54RH    54.06RH    51.40RH   58.30RH
2024-10-15   12:23:17   27.53°C     27.35°C     26.84°C   27.71°C    52.47RH    54.06RH    51.40RH   58.30RH
2024-10-15   12:23:23   27.53°C     27.35°C     26.84°C   27.71°C    52.47RH    54.06RH    51.40RH   58.30RH
2024-10-15   12:23:29   27.50°C     27.35°C     26.84°C   27.71°C    52.44RH    54.06RH    51.40RH   58.30RH
2024-10-15   12:23:35   27.49°C     27.35°C     26.84°C   27.71°C    52.50RH    54.05RH    51.40RH   58.30RH
2024-10-15   12:23:41   27.49°C     27.35°C     26.84°C   27.71°C    52.50RH    54.05RH    51.40RH   58.30RH
2024-10-15   12:23:47   27.48°C     27.35°C     26.84°C   27.71°C    52.52RH    54.05RH    51.40RH   58.30RH
2024-10-15   12:23:53   27.45°C     27.35°C     26.84°C   27.71°C    52.58RH    54.05RH    51.40RH   58.30RH
2024-10-15   12:23:59   27.45°C     27.35°C     26.84°C   27.71°C    52.59RH    54.05RH    51.40RH   58.30RH
2024-10-15   12:24:05   27.41°C     27.35°C     26.84°C   27.71°C    52.59RH    54.05RH    51.40RH   58.30RH
2024-10-15   12:24:11   27.41°C     27.35°C     26.84°C   27.71°C    52.61RH    54.05RH    51.40RH   58.30RH
2024-10-15   12:24:17   27.38°C     27.35°C     26.84°C   27.71°C    52.62RH    54.04RH    51.40RH   58.30RH
2024-10-15   12:24:24   27.35°C     27.35°C     26.84°C   27.71°C    52.63RH    54.04RH    51.40RH   58.30RH
2024-10-15   12:24:30   27.33°C     27.35°C     26.84°C   27.71°C    52.70RH    54.04RH    51.40RH   58.30RH
2024-10-15   12:24:36   27.29°C     27.35°C     26.84°C   27.71°C    52.77RH    54.04RH    51.40RH   58.30RH
2024-10-15   12:24:42   27.28°C     27.35°C     26.84°C   27.71°C    52.78RH    54.04RH    51.40RH   58.30RH
2024-10-15   12:24:48   27.30°C     27.35°C     26.84°C   27.71°C    52.77RH    54.04RH    51.40RH   58.30RH
2024-10-15   12:24:54   27.29°C     27.35°C     26.84°C   27.71°C    52.79RH    54.04RH    51.40RH   58.30RH
2024-10-15   12:25:00   27.29°C     27.35°C     26.84°C   27.71°C    52.74RH    54.04RH    51.40RH   58.30RH
2024-10-15   12:25:06   27.29°C     27.35°C     26.84°C   27.71°C    52.77RH    54.03RH    51.40RH   58.30RH
2024-10-15   12:25:12   27.25°C     27.35°C     26.84°C   27.71°C    52.77RH    54.03RH    51.40RH   58.30RH
2024-10-15   12:25:18   27.25°C     27.35°C     26.84°C   27.71°C    52.73RH    54.03RH    51.40RH   58.30RH
2024-10-15   12:25:24   27.19°C     27.35°C     26.84°C   27.71°C    52.77RH    54.03RH    51.40RH   58.30RH
2024-10-15   12:25:30   27.22°C     27.35°C     26.84°C   27.71°C    52.79RH    54.03RH    51.40RH   58.30RH
2024-10-15   12:25:36   27.21°C     27.35°C     26.84°C   27.71°C    52.77RH    54.03RH    51.40RH   58.30RH
2024-10-15   12:25:42   27.23°C     27.35°C     26.84°C   27.71°C    52.77RH    54.03RH    51.40RH   58.30RH
2024-10-15   12:25:48   27.18°C     27.35°C     26.84°C   27.71°C    52.77RH    54.02RH    51.40RH   58.30RH
2024-10-15   12:25:54   27.19°C     27.35°C     26.84°C   27.71°C    52.81RH    54.02RH    51.40RH   58.30RH
2024-10-15   12:26:00   27.16°C     27.35°C     26.84°C   27.71°C    52.78RH    54.02RH    51.40RH   58.30RH
2024-10-15   12:26:06   27.12°C     27.35°C     26.84°C   27.71°C    52.77RH    54.02RH    51.40RH   58.30RH
2024-10-15   12:26:12   27.12°C     27.34°C     26.84°C   27.71°C    52.80RH    54.02RH    51.40RH   58.30RH
2024-10-15   12:26:18   27.09°C     27.34°C     26.84°C   27.71°C    52.82RH    54.02RH    51.40RH   58.30RH
2024-10-15   12:26:24   27.08°C     27.34°C     26.84°C   27.71°C    52.81RH    54.02RH    51.40RH   58.30RH
2024-10-15   12:26:30   27.06°C     27.34°C     26.84°C   27.71°C    52.81RH    54.02RH    51.40RH   58.30RH
2024-10-15   12:26:37   27.05°C     27.34°C     26.84°C   27.71°C    52.84RH    54.02RH    51.40RH   58.30RH
2024-10-15   12:26:43   26.99°C     27.34°C     26.84°C   27.71°C    52.83RH    54.01RH    51.40RH   58.30RH
2024-10-15   12:26:49   26.97°C     27.34°C     26.84°C   27.71°C    52.87RH    54.01RH    51.40RH   58.30RH
2024-10-15   12:26:55   26.97°C     27.34°C     26.84°C   27.71°C    52.91RH    54.01RH    51.40RH   58.30RH
2024-10-15   12:27:01   26.94°C     27.34°C     26.84°C   27.71°C    52.89RH    54.01RH    51.40RH   58.30RH
2024-10-15   12:27:07   26.94°C     27.34°C     26.84°C   27.71°C    52.94RH    54.01RH    51.40RH   58.30RH
2024-10-15   12:27:13   26.95°C     27.34°C     26.84°C   27.71°C    52.95RH    54.01RH    51.40RH   58.30RH
2024-10-15   12:27:19   26.95°C     27.34°C     26.84°C   27.71°C    52.91RH    54.01RH    51.40RH   58.30RH
2024-10-15   12:27:25   26.90°C     27.34°C     26.84°C   27.71°C    52.86RH    54.01RH    51.40RH   58.30RH
2024-10-15   12:27:31   26.90°C     27.34°C     26.84°C   27.71°C    52.84RH    54.01RH    51.40RH   58.30RH
